[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = -0.000000 
[-1.000000 1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
[-1.000000 -1.000000] -> [-1.000000], y = -1.000000, delta = -0.000000 
[1.000000 1.000000] -> [-1.000000], y = -1.000000, delta = 0.000000 
[1.000000 -1.000000] -> [1.000000], y = 1.000000, delta = 0.000000 
